id,latitude,longitude,location,region,category,threat_level,fatalities,timestamp,hour,day_of_week,month,distance_from_nairobi,distance_from_mombasa,distance_from_kisumu
KEN000730,-0.9044473712752896,39.14541416915486,Garissa,North Eastern,political,low,0,2025-08-12,0,1,8,2.3556299910683314,3.1822879239371087,4.456517784275883
KEN000731,-0.16275032236682085,39.943106030459,Garissa,North Eastern,armed_conflict,medium,0,2025-11-28,0,4,11,3.3192405424951947,3.890474442279855,5.181759816318741
KEN000732,3.522199552822768,41.55045788475886,Mandera,North Eastern,civil_unrest,low,0,2025-06-17,0,1,6,6.748091571238843,7.796326344395772,7.6956809793791185
KEN000733,0.3503542404357036,37.215960695077,Isiolo,Eastern,armed_conflict,medium,1,2024-02-26,0,0,2,1.689064759957354,5.031841878954866,2.4956363717369148
KEN000734,3.4926555762270888,35.42637806703422,Lodwar,Rift Valley,violence,medium,3,2022-10-23,0,6,10,4.9841114945017795,8.647930051757367,3.6557876780151424
KEN000735,-0.8412074369304287,37.29173285634237,Kiambu,Central,civil_unrest,medium,1,2025-06-13,0,4,6,0.6511889252208447,3.987765507696626,2.6357538287955555
KEN000736,-2.430852003265153,40.82044949717546,Lamu,Coast,violence,medium,1,2023-01-12,0,3,1,4.157541846608706,1.9819970900871722,6.490844754100558
KEN000737,0.23537370253924683,34.11982330539661,Bungoma,Western,terrorism,medium,0,2023-05-05,0,4,5,3.1039320829341204,7.006657127867752,0.7252321667721512
KEN000738,0.03272145760241951,37.510864824389486,Isiolo,Eastern,civil_unrest,low,0,2025-12-21,0,6,12,1.4932596638796067,4.611905943462511,2.7524736204697855
KEN000739,-1.5464801892593667,36.36227676260887,Kiambu,Central,civil_unrest,low,0,2023-02-04,0,5,2,0.5253216167620862,4.142974340585978,2.1558736600484214
KEN000740,-1.5890860294239402,36.6344552164497,Nairobi,Nairobi,civil_unrest,low,0,2021-09-27,0,0,9,0.3511926089102893,3.9022756630814257,2.3912428076704524
KEN000741,-3.8926973098566204,40.13606235116321,Mombasa,Coast,civil_unrest,low,0,2023-06-03,0,5,6,4.212692542531577,0.49156549003204986,6.576597945566603
KEN000742,0.14936187302738635,37.35954676172463,Isiolo,Eastern,civil_unrest,low,0,2023-08-13,0,6,8,1.53846559005543,4.786436091800043,2.6099983090730547
KEN000743,-0.9683060962405672,36.627084136842534,Kiambu,Central,civil_unrest,low,0,2024-11-23,0,5,11,0.3778831997450552,4.324951241212686,2.056647210371494
KEN000744,3.935636172904081,42.29853504915526,Mandera,North Eastern,violence,medium,3,2025-06-04,0,2,6,7.571179363555302,8.401504421028474,8.550321837064843
KEN000745,0.5119852280026338,35.041248219564054,Bungoma,Western,civil_unrest,low,0,2023-04-30,0,6,4,2.5348460057895075,6.493160127474878,0.6748116043445613
KEN000746,-0.5906739859470147,34.39204072356907,Kisumu,Nyanza,civil_unrest,low,0,2022-06-03,0,4,6,2.5290738534980965,6.3055423393701195,0.6125804564287071
KEN000747,2.2785952685908595,37.51203445102949,Marsabit,Eastern,armed_conflict,medium,2,2025-03-14,0,4,3,3.6367774556102455,6.679666044025421,3.637653873510279
KEN000748,1.0486281837275317,34.85386063567449,Kapenguria,Rift Valley,violence,medium,2,2021-04-27,0,1,4,3.0581346225487085,7.007683850917245,1.1545124907204498
KEN000749,1.6957146705908777,34.941874895290276,Kapenguria,Rift Valley,civil_unrest,low,0,2021-09-07,0,1,9,3.5300893614945332,7.434832481672665,1.8069200744965912
KEN000750,-2.7533351603539704,40.62212924419753,Lamu,Coast,civil_unrest,low,0,2023-12-13,0,2,12,4.07148013654848,1.6045268200918736,6.432196247372334
KEN000751,0.411413709337517,35.55960177926262,Kabarnet,Rift Valley,civil_unrest,low,0,2022-01-17,0,0,1,2.120225402163085,6.060266949325722,0.9489184853136249
KEN000752,2.6959770234959723,37.77745003942544,Marsabit,Eastern,armed_conflict,critical,10,2022-12-10,0,5,12,4.100955281782825,6.999677561405442,4.1139449382697535
KEN000753,0.06292017811361568,34.95255350433981,Kisumu,Nyanza,violence,medium,0,2026-01-07,0,2,1,2.308795357742232,6.252999964117293,0.2523682494670422
KEN000754,2.938416880021374,35.349202402159335,Lodwar,Rift Valley,civil_unrest,low,0,2021-04-02,0,4,4,4.479521323404036,8.209805330802967,3.096854869640149
KEN000755,-0.11461839660328392,34.95934638277972,Kisumu,Nyanza,civil_unrest,low,0,2025-04-24,0,3,4,2.2035355461979838,6.132651387606965,0.19803613104710296
KEN000756,-1.5351494349080221,37.22316307181619,Kiambu,Central,civil_unrest,low,0,2022-09-23,0,4,9,0.4691322634529336,3.502859994002011,2.84818267267358
KEN000757,0.7013085817167272,37.19771790010698,Isiolo,Eastern,civil_unrest,low,0,2025-12-16,0,1,12,2.0285257867975734,5.3494383147228195,2.565113886464704
KEN000758,2.492652765054482,37.909287831519684,Marsabit,Eastern,violence,medium,2,2021-08-04,0,2,8,3.9378630992867985,6.768682662420914,4.079285480257749
KEN000759,0.9445421308008614,35.687088214342026,Kabarnet,Rift Valley,violence,medium,0,2023-10-22,0,6,10,2.5080601687642297,6.381991487658786,1.3971443861092723
KEN000760,-0.7377957489403066,39.298737186649596,Garissa,North Eastern,civil_unrest,low,0,2021-06-15,0,1,6,2.538104736198476,3.326286723348263,4.5813413307799165
KEN000761,1.6499900310500486,40.46454316727708,Wajir,North Eastern,violence,medium,1,2023-04-28,0,4,4,4.682386463643776,5.748912173075457,5.965952572345011
KEN000762,3.442368653114772,35.97639699330588,Lodwar,Rift Valley,civil_unrest,low,0,2024-06-29,0,5,6,4.809373011282781,8.346714259630676,3.7469261698344454
KEN000763,0.30067664706299585,34.6561846313475,Kisumu,Nyanza,terrorism,high,6,2022-06-05,0,6,6,2.688356469192073,6.632659255268307,0.41646498744863797
KEN000764,-1.4117893747667885,36.76609358343151,Kiambu,Central,civil_unrest,low,0,2021-10-08,0,4,10,0.13206022324030886,3.9176679884917966,2.394288614140638
KEN000765,0.6677595159869252,34.88775814842762,Bungoma,Western,political,low,0,2024-10-23,0,2,10,2.7535348235328945,6.711824679119836,0.7802104286946061
KEN000766,-1.0202230392563818,37.1035667578098,Kiambu,Central,civil_unrest,low,0,2025-10-23,0,3,10,0.39147572624400684,3.9645361958632908,2.515373970593662
KEN000767,1.2552983211309623,40.456115374806345,Wajir,North Eastern,civil_unrest,low,0,2021-10-05,0,1,10,4.438103153035052,5.3570583612535465,5.853987372099832
KEN000768,-4.509238877206496,39.33856725078153,Mombasa,Coast,armed_conflict,medium,0,2025-05-21,0,2,5,4.084555864030965,0.5705878119088186,6.353715881001132
KEN000769,-1.4494780869232544,36.90268593831504,Nairobi,Nairobi,violence,medium,2,2024-08-11,0,6,8,0.17690175260031948,3.791703800522871,2.529620333482145
KEN000770,-1.152462635735243,36.94135948935897,Kiambu,Central,violence,medium,0,2025-06-26,0,3,6,0.18376387865060753,3.974135907596508,2.419497281166931
KEN000771,-1.166978960284787,37.079649451228576,Kiambu,Central,violence,medium,2,2022-01-05,0,2,1,0.28651361955070886,3.8697502807634914,2.5508123985734468
KEN000772,-1.754779961762536,36.57570056769959,Nairobi,Nairobi,civil_unrest,low,0,2024-11-27,0,2,11,0.5241058170652418,3.8473097291754454,2.4538986510517327
KEN000773,1.0948683908322363,34.89600414922743,Kapenguria,Rift Valley,terrorism,medium,0,2021-02-17,0,2,2,3.067033245149983,7.01260885534298,1.2045789043601023
KEN000774,3.724153456420925,41.527320471366934,Mandera,North Eastern,armed_conflict,medium,1,2021-12-03,0,4,12,6.87777438939472,7.987037570094657,7.772683007562043
KEN000775,-2.1588918044632406,40.59848265240292,Lamu,Coast,armed_conflict,medium,3,2022-06-21,0,1,6,3.874778001733174,2.1017073687947465,6.188538834808906
KEN000776,0.5269680088967957,37.60535814981764,Isiolo,Eastern,civil_unrest,low,0,2023-07-13,0,3,7,1.9806097782015097,5.014428613432722,2.912429236298018
KEN000777,0.6197363940257727,34.472010931760465,Bungoma,Western,violence,medium,2,2025-04-11,0,4,4,3.0293723822853367,6.981844634439993,0.7778893965573924
KEN000778,4.095455404226842,41.93344368508662,Mandera,North Eastern,armed_conflict,medium,0,2024-12-21,0,5,12,7.426549136588458,8.448308944683435,8.309886784861433
KEN000779,-0.6301122383568539,39.163246771915006,Garissa,North Eastern,civil_unrest,low,0,2025-03-07,0,4,3,2.433132241149692,3.450535288022521,4.433092071766881
KEN000780,1.5802567713051985,35.02674760656055,Kapenguria,Rift Valley,political,low,0,2021-06-17,0,3,6,3.3871825367603403,7.291757027175678,1.70320610058037
KEN000781,-1.5849542468266016,37.09502870495648,Kiambu,Central,civil_unrest,low,0,2021-02-11,0,3,2,0.40045336726712916,3.5588843383963567,2.7645945456533467
KEN000782,0.4489210997298786,34.59484711072039,Bungoma,Western,civil_unrest,low,0,2024-06-28,0,4,6,2.8268213670752713,6.776485584464855,0.5758249327950506
KEN000783,2.412724788831718,38.41009698607427,Marsabit,Eastern,armed_conflict,medium,1,2024-05-12,0,6,5,4.0308927525447,6.577663849542189,4.431212843170153
KEN000784,-3.551258085138878,39.82081340174735,Mombasa,Coast,violence,high,5,2026-01-11,0,6,1,3.7546340493886,0.5153571122426106,6.122959258920603
KEN000785,-2.160642297316391,40.50676253645144,Lamu,Coast,political,low,0,2025-07-23,0,2,7,3.785839092562041,2.061150226474255,6.102698439143054
KEN000786,-1.0223193979811156,36.68583661432707,Kiambu,Central,civil_unrest,low,0,2022-06-30,0,3,6,0.30215032375698564,4.245235399152521,2.132820062062243
KEN000787,0.4407216609271247,37.52511409804196,Isiolo,Eastern,political,low,0,2023-04-16,0,6,4,1.8700751258340422,4.970016205959425,2.8162424269158617
KEN000788,1.2327470147415611,34.62160035492304,Kapenguria,Rift Valley,civil_unrest,low,0,2022-07-10,0,6,7,3.3490552363278767,7.301160903463238,1.3422784520054307
KEN000789,-2.2371140726954954,41.27386624585095,Lamu,Coast,violence,medium,1,2024-09-05,0,3,9,4.5511597479970645,2.4168562661914406,6.853186653768721
KEN000790,-1.2723193043807268,37.14638177994992,Nairobi,Nairobi,violence,medium,2,2024-07-23,0,1,7,0.32508414516652573,3.746866635303353,2.656291847314516
KEN000791,2.0945061349292367,39.91419988717475,Wajir,North Eastern,armed_conflict,medium,1,2022-06-10,0,4,6,4.586002584534961,6.142933766281298,5.601229590953366
KEN000792,1.6324345834984368,35.00116639680905,Kapenguria,Rift Valley,civil_unrest,low,0,2022-08-04,0,3,8,3.444992508535698,7.3482947715417,1.7510857470351087
KEN000793,4.367407672344761,41.61275031218589,Mandera,North Eastern,civil_unrest,low,0,2021-04-29,0,3,4,7.415003291105193,8.632765709164717,8.180115104617144
KEN000794,-4.202616984507642,39.953155615286505,Mombasa,Coast,civil_unrest,low,0,2025-05-05,0,0,5,4.275028753747831,0.32637082811139345,6.615484173688919
KEN000795,-1.1079807482862876,36.92490911183193,Nairobi,Nairobi,terrorism,medium,0,2023-05-07,0,6,5,0.21097577105445206,4.01782505521181,2.3855960628606057
KEN000796,1.376345378717902,35.16532770078707,Kapenguria,Rift Valley,civil_unrest,low,0,2026-01-01,0,3,1,3.140833093578923,7.046316972165598,1.5326486087067448
KEN000797,-0.4770320564199815,39.43616551003895,Garissa,North Eastern,violence,high,6,2023-05-29,0,0,5,2.7383790660956637,3.5740080577854565,4.689469786134007
KEN000798,-1.2542672604176475,36.71950953379147,Nairobi,Nairobi,civil_unrest,low,0,2023-10-01,0,6,10,0.10915641875174734,4.058890826453351,2.271624340231235
KEN000799,-0.07015314066945422,37.18597470863474,Isiolo,Eastern,armed_conflict,medium,1,2023-06-19,0,0,6,1.2750311841265902,4.684968266877084,2.4244865155572652
KEN000800,-3.9791989353301696,39.28273286832635,Mombasa,Coast,civil_unrest,low,0,2024-08-14,0,2,8,3.6436518898061347,0.3907934704142134,5.955741678501383
KEN000801,-4.436046783558114,40.01431918555511,Mombasa,Coast,civil_unrest,low,0,2023-08-02,0,2,8,4.4806184432671525,0.5233464128960413,6.80971631213949
KEN000802,4.007920015433102,42.32012461250796,Mandera,North Eastern,armed_conflict,high,5,2021-03-10,0,2,3,7.636798154565814,8.476913849706287,8.603654407531137
KEN000803,1.95822951800309,39.85293833177963,Wajir,North Eastern,political,low,0,2025-07-28,0,0,7,4.444303696229553,6.004572046240958,5.49236538748477
KEN000804,0.19531037349745917,34.94718959616895,Bungoma,Western,civil_unrest,low,0,2025-03-14,0,4,3,2.39310023137775,6.344718481977801,0.35059779324108353
KEN000805,0.6973895485786347,35.988964238365334,Kabarnet,Rift Valley,armed_conflict,medium,2,2022-02-09,0,2,2,2.156814931076271,6.001067363520721,1.4647596925662016
KEN000806,-1.6003754323506734,36.82347660599806,Kiambu,Central,civil_unrest,low,0,2022-11-30,0,2,11,0.30827946392432254,3.7498411754944527,2.5486177428441517
KEN000807,-2.643863886778321,40.59036823206707,Lamu,Coast,civil_unrest,low,0,2022-07-03,0,6,7,4.003575704504256,1.6761191776445963,6.358728542158486
KEN000808,-2.726778376213535,41.02588894316297,Lamu,Coast,civil_unrest,low,0,2023-06-10,0,5,6,4.442051899450433,1.8913157063097228,6.791794664779913
KEN000809,-0.017207266394178175,34.95096163546595,Kisumu,Nyanza,civil_unrest,low,0,2025-06-14,0,5,6,2.2640145419334794,6.2018844688142085,0.2074698325661776
KEN000810,-0.12712101994975616,35.05499807669873,Kisumu,Nyanza,civil_unrest,low,0,2023-12-22,0,4,12,2.1163927873919413,6.051417709969286,0.2943549201737791
KEN000811,0.262764298467125,37.49139664378565,Isiolo,Eastern,terrorism,medium,3,2023-05-19,0,4,5,1.6928758792917789,4.825182386177606,2.7539866931868513
KEN000812,3.7548549972794207,41.607069653107175,Mandera,North Eastern,civil_unrest,low,0,2024-05-05,0,6,5,6.9548259039016616,8.035767305947383,7.857223360686574
KEN000813,0.41200914978208547,34.19266681076904,Bungoma,Western,violence,medium,0,2025-03-23,0,6,3,3.13318610327006,7.059251057312074,0.7669483816828676
KEN000814,0.7474692108107406,34.65969970965775,Kapenguria,Rift Valley,violence,medium,1,2025-07-02,0,2,7,2.9723648264039273,6.930978367971932,0.8557697278062886
KEN000815,2.812740716801649,38.32165814080224,Marsabit,Eastern,violence,medium,0,2023-03-18,0,5,3,4.370239328825742,6.987217739937731,4.601106535033968
KEN000816,2.745155431360703,35.97220980444803,Lodwar,Rift Valley,civil_unrest,low,0,2023-01-23,0,0,1,4.125700527967178,7.729565711691665,3.09398883953451
KEN000817,-2.137222563604571,40.99851600069863,Lamu,Coast,political,low,0,2023-10-30,0,0,10,4.261261945105625,2.324571858692505,6.560426103611731
KEN000818,0.9908664094615535,34.46321143834017,Bungoma,Western,violence,medium,1,2025-06-29,0,6,6,3.282582422062652,7.241322467044572,1.1330885212263546
KEN000819,0.7577808785762346,34.71243035869183,Kapenguria,Rift Valley,civil_unrest,low,0,2024-12-09,0,0,12,2.9414067695497814,6.9001413617906,0.8613910895008071
KEN000820,0.1241991615010859,37.616585564235265,Isiolo,Eastern,terrorism,medium,0,2024-11-06,0,2,11,1.6240161516661715,4.645302798937342,2.8638484885215765
KEN000821,-0.4998462397496465,39.64703011607719,Garissa,North Eastern,civil_unrest,low,0,2021-10-21,0,3,10,2.9341142093308403,3.5437169944172706,4.901486802495527
KEN000822,-4.233734685857097,39.690084461927476,Mombasa,Coast,armed_conflict,medium,0,2022-02-22,0,1,2,4.108490809613646,0.1914893348910155,6.431061519299011
KEN000823,-0.05627343049944222,37.92851801278088,Isiolo,Eastern,civil_unrest,low,0,2021-03-12,0,4,3,1.6588763474396202,4.350226331259773,3.16715101879584
KEN000824,2.1493456230962313,40.43301703655894,Wajir,North Eastern,civil_unrest,low,0,2025-12-06,0,5,12,4.988357868923841,6.239894391006385,6.101909096508031
KEN000825,-0.005440094751083757,37.33461381297656,Isiolo,Eastern,civil_unrest,low,0,2024-12-25,0,2,12,1.3850520444344745,4.663855946600995,2.5747326013140452
KEN000826,-0.3514312306111167,39.6331182084815,Garissa,North Eastern,civil_unrest,low,0,2024-10-27,0,6,10,2.9644233080654194,3.692235438050083,4.877789619103826
KEN000827,-2.5605754372667513,40.73971077472422,Lamu,Coast,political,low,0,2021-08-30,0,0,8,4.118042156352251,1.8295356238968685,6.463762264600658
KEN000828,0.19945357554257936,37.77608068870832,Isiolo,Eastern,civil_unrest,low,0,2022-04-23,0,5,4,1.7706475808070155,4.645726050077905,3.029436550927462
KEN000829,0.4112378355593156,34.937020943604495,Bungoma,Western,terrorism,medium,0,2024-08-08,0,3,8,2.540497754237603,6.498364751784802,0.5425457070608944
KEN000830,1.9563971369176654,39.60733583643476,Wajir,North Eastern,armed_conflict,medium,1,2024-01-24,0,2,1,4.279180581309611,6.000205838135829,5.264789533444466
KEN000831,-1.5958455062372305,36.582288429744,Kiambu,Central,armed_conflict,medium,2,2024-01-07,0,6,1,0.3868785819347701,3.9387641133072364,2.3548925939032532
KEN000832,-0.5551609465852521,35.14081022389296,Kisumu,Nyanza,civil_unrest,low,0,2024-10-26,0,5,10,1.8355222700309115,5.715397408437756,0.5906760372586498
KEN000833,0.603115850601837,34.189636787810436,Bungoma,Western,violence,medium,0,2022-11-29,0,1,11,3.2435555704533514,7.183710304085282,0.9081446844257982
KEN000834,0.08787336479050079,37.617000976919165,Isiolo,Eastern,violence,medium,1,2024-09-29,0,6,9,1.592643102213747,4.612554965698312,2.8616204417774096
KEN000835,0.38322445683870787,37.59966100938429,Isiolo,Eastern,civil_unrest,low,0,2024-04-06,0,5,4,1.8470582620481644,4.8861787700074375,2.879176895239797
KEN000836,-0.12493285646640606,39.9629880682935,Garissa,North Eastern,civil_unrest,low,0,2023-10-31,0,1,10,3.3509272438714857,3.929639737124669,5.201337746400964
KEN000837,1.3515823953078347,39.79481612059406,Wajir,North Eastern,armed_conflict,high,7,2021-11-10,0,2,11,3.97835228044835,5.3965679551132135,5.238868306828372
KEN000838,1.5983345828335507,34.86815492388907,Kapenguria,Rift Valley,armed_conflict,medium,3,2025-01-07,0,1,1,3.4888009258293677,7.407477991378265,1.7038634095000418
KEN000839,-0.6949182261985716,39.85566282733223,Garissa,North Eastern,terrorism,medium,4,2024-09-21,0,5,9,3.0919804274062734,3.353825011455803,5.128330350309991
KEN000840,-2.690760846889486,40.77563465209273,Lamu,Coast,civil_unrest,low,0,2022-02-17,0,3,2,4.193837128904795,1.7482318853670102,6.547370255124641
KEN000841,3.6059318574069414,42.19899005311034,Mandera,North Eastern,violence,medium,1,2025-12-30,0,1,12,7.273500774416092,8.057214533201563,8.310446751289026
KEN000842,0.7846208857168011,37.46016835564129,Isiolo,Eastern,armed_conflict,medium,0,2024-09-14,0,5,9,2.172592030498457,5.309063479521057,2.8404546730657283
KEN000843,-3.845284546505527,39.79197219065085,Mombasa,Coast,civil_unrest,low,0,2025-07-13,0,6,7,3.9166414370212896,0.23368551769960177,6.270113255302798
KEN000844,1.3218459036363157,40.01798497348213,Wajir,North Eastern,political,low,0,2024-06-16,0,6,6,4.128882699333482,5.37673564473286,5.4457725308827785
KEN000845,-1.3455448872974842,36.95144309097754,Nairobi,Nairobi,violence,medium,1,2025-12-31,0,2,12,0.14013482221866372,3.8288026709245413,2.5181106634246
KEN000846,3.03549217014192,35.547907338188956,Lodwar,Rift Valley,armed_conflict,high,6,2023-05-29,0,0,5,4.5112205990642975,8.19078395295008,3.234692277975152
KEN000847,0.36274388264038515,37.86849289259628,Isiolo,Eastern,civil_unrest,low,0,2021-12-15,0,2,12,1.9580257809194836,4.759614566931368,3.14139059836428
KEN000848,-0.45742407389888473,39.96482316407692,Garissa,North Eastern,civil_unrest,low,0,2021-05-29,0,5,5,3.251868680759422,3.59832264384796,5.215234875173998
KEN000849,-1.534130910399154,36.47384737836364,Nairobi,Nairobi,civil_unrest,low,0,2025-06-21,0,5,6,0.42393347239465357,4.062120369856029,2.23201137483527
KEN000850,1.702115438464448,40.32446814034435,Wajir,North Eastern,armed_conflict,medium,1,2024-03-13,0,2,3,4.607961552540791,5.782973684770842,5.84807178347798
KEN000851,2.7379607980487712,38.00989812403692,Marsabit,Eastern,violence,medium,0,2026-01-25,0,6,1,4.20151515273773,6.981273212480295,4.314777446377742
KEN000852,0.25698903872156936,34.729243849693766,Kisumu,Nyanza,violence,medium,4,2025-12-21,0,6,12,2.6036295076876472,6.548854390411511,0.36065241886118793
KEN000853,0.7335030197372087,35.62954335093082,Kabarnet,Rift Valley,violence,medium,3,2021-07-17,0,5,7,2.3504854758428073,6.25543806456823,1.2048035603170844
KEN000854,0.976912938164032,34.33615667012123,Bungoma,Western,civil_unrest,low,0,2022-05-03,0,1,5,3.365611328658225,7.323607863709628,1.1599878701595645
KEN000855,1.4093355481405776,39.973649498796426,Wajir,North Eastern,armed_conflict,medium,1,2021-03-11,0,3,3,4.151057566924496,5.461383973992357,5.426707776478938
KEN000856,4.358389233108526,41.740378559536836,Mandera,North Eastern,civil_unrest,low,0,2023-09-11,0,0,9,7.491292272638876,8.653650482197044,8.282439902822288
KEN000857,-1.04179632099662,36.36471775720711,Nairobi,Nairobi,armed_conflict,medium,1,2024-02-24,0,5,2,0.5212173585441716,4.463543424790484,1.8580923487145906
KEN000858,-1.6026490479113227,36.84299409384496,Kiambu,Central,terrorism,medium,0,2025-06-09,0,0,6,0.3112646333166826,3.733569576489171,2.56576157318873
KEN000859,0.11204401746318815,37.09227113483228,Isiolo,Eastern,civil_unrest,low,0,2021-10-03,0,6,10,1.4299374015418151,4.889167168289333,2.3403978964125316
KEN000860,-1.586714573831821,36.82356973765221,Nairobi,Nairobi,civil_unrest,low,0,2024-12-05,0,3,12,0.2946193054399739,3.7586854031292947,2.5406869809099
KEN000861,1.668854980284196,39.70410163175399,Wajir,North Eastern,violence,medium,1,2021-08-01,0,6,8,4.132110918326753,5.7124677984160455,5.250139963158507
KEN000862,-3.7644324856405302,39.428833454757,Mombasa,Coast,armed_conflict,high,6,2025-11-03,0,0,11,3.5928442711986195,0.36766155707707954,5.93245998413751
KEN000863,-3.8169142341735465,39.67826022854414,Mombasa,Coast,civil_unrest,low,0,2021-12-30,0,3,12,3.8122802457707756,0.22680898896102142,6.162115409700924
KEN000864,2.7595192758797045,38.33131643602535,Marsabit,Eastern,civil_unrest,low,0,2024-07-24,0,2,7,4.323650857090966,6.933132692485871,4.575106415623988
KEN000865,4.361864641656965,41.513896568877776,Mandera,North Eastern,violence,medium,2,2025-09-07,0,6,9,7.347254451253747,8.605623195538154,8.094444491727444
KEN000866,-1.447598830072887,36.492826465568,Nairobi,Nairobi,violence,medium,2,2023-11-20,0,0,11,0.36396329103029634,4.101426577082675,2.1924636489008114
KEN000867,0.5342589504923214,36.01149992894878,Kabarnet,Rift Valley,civil_unrest,low,0,2025-01-18,0,5,1,1.9980829039865275,5.858953184523542,1.4025262414878976
KEN000868,0.5676293570544514,37.95115139460081,Isiolo,Eastern,armed_conflict,medium,2,2023-11-21,0,1,11,2.175730220798992,4.920444071503375,3.2590292367656084
KEN000869,-0.2973868553548676,34.51818752320715,Kisumu,Nyanza,civil_unrest,low,0,2024-04-14,0,6,4,2.5092918156047213,6.368358674227216,0.3120836984802435
KEN000870,-1.6492433705837564,36.83731281668849,Kiambu,Central,civil_unrest,low,0,2023-06-28,0,2,6,0.3574757922855746,3.7076120417515384,2.588727825644998
KEN000871,-1.1251346937349085,36.72654492088239,Nairobi,Nairobi,civil_unrest,low,0,2024-03-07,0,3,3,0.19227585550380852,4.14369287777342,2.2151774084176337
KEN000872,-1.9813496973306373,40.810741036758124,Lamu,Coast,terrorism,medium,2,2025-08-04,0,0,8,4.047952317134677,2.3575122250956992,6.334200900615771
KEN000873,4.172501985868525,42.20550099044314,Mandera,North Eastern,political,low,0,2025-07-08,0,1,7,7.671051719826859,8.598871143812966,8.583894818397452
KEN000874,0.5839861861007325,37.72594853244292,Isiolo,Eastern,civil_unrest,low,0,2025-05-27,0,1,5,2.0825472687769158,5.018562460085629,3.0426338662555987
KEN000875,-1.5824704772449762,36.39376775872093,Kiambu,Central,violence,medium,2,2025-02-26,0,2,2,0.5173125071734855,4.096165623433665,2.203371474549724
KEN000876,-0.7732125240322871,39.69260347626154,Garissa,North Eastern,civil_unrest,low,0,2021-12-05,0,6,12,2.91722173674478,3.2703785262756546,4.976350761312584
KEN000877,0.22872249082185053,34.30329595625647,Kisumu,Nyanza,civil_unrest,low,0,2024-05-07,0,1,5,2.942153527223016,6.858139719315998,0.5653706414841116
KEN000878,-0.5835107199300291,39.15843838901065,Garissa,North Eastern,armed_conflict,medium,0,2022-05-14,0,5,5,2.4416204478072667,3.497339377046153,4.423004461960166
KEN000879,-4.238864167706423,39.711420094367156,Mombasa,Coast,terrorism,medium,1,2024-03-17,0,6,3,4.127074682608749,0.20008781717218457,6.450714646375881
KEN000880,-0.13037364075350055,39.24314169343098,Garissa,North Eastern,civil_unrest,low,0,2024-04-01,0,0,4,2.6855203353869137,3.9361443656722104,4.481530252676516
KEN000881,1.5759221306483306,34.6908018294912,Kapenguria,Rift Valley,civil_unrest,low,0,2022-01-05,0,2,1,3.573112138491394,7.506823404756806,1.6796191341947697
KEN000882,-1.2285498025247894,36.6540694256023,Kiambu,Central,terrorism,medium,2,2021-08-25,0,2,8,0.17945954781454074,4.124188130260878,2.2022093271535352
KEN000883,-1.1059436339258917,37.05110595462113,Kiambu,Central,civil_unrest,low,0,2023-09-24,0,6,9,0.29527878735815166,3.9342621476231168,2.4997761715204514
KEN000884,2.8053449382997746,35.58234489713442,Lodwar,Rift Valley,armed_conflict,medium,0,2025-12-21,0,6,12,4.280835417934044,7.975016546094882,3.0211381324635593
KEN000885,0.531004437135294,37.40582912458048,Isiolo,Eastern,civil_unrest,low,0,2024-03-07,0,3,3,1.914336180307869,5.103372691007094,2.718890708848475
KEN000886,0.3893879924226278,35.46024040403767,Kabarnet,Rift Valley,civil_unrest,low,0,2024-05-26,0,6,5,2.1636817519999965,6.112071654898702,0.8541764749553946
KEN000887,1.2287937443841739,34.64406527032263,Kapenguria,Rift Valley,civil_unrest,low,0,2023-04-14,0,4,4,3.3313464815693026,7.282788690400319,1.3361819775824217
KEN000888,-4.509208321689457,39.87053843410186,Mombasa,Coast,armed_conflict,medium,1,2025-07-16,0,2,7,4.432153230131671,0.5077647908289866,6.746995812448419
KEN000889,-0.39088845665779715,39.23983097234388,Garissa,North Eastern,civil_unrest,low,0,2021-08-12,0,3,8,2.580420979776956,3.6776447776276266,4.487426660177639
KEN000890,3.376250580307439,36.08220732591109,Lodwar,Rift Valley,violence,medium,1,2024-02-10,0,5,2,4.726588874945398,8.240876296401487,3.720666343200641
KEN000891,-3.62874609866204,39.70512326142011,Mombasa,Coast,violence,medium,0,2025-09-13,0,5,9,3.711184631029096,0.41639419533532923,6.072393344270275
KEN000892,-1.8745453947961135,41.33834275339823,Lamu,Coast,civil_unrest,low,0,2024-05-08,0,2,5,4.553844286165545,2.737469798219475,6.81127286960965
KEN000893,-3.955066443583575,39.72515209166417,Mombasa,Coast,armed_conflict,medium,2,2023-10-07,0,5,10,3.93957649848363,0.10518571502528866,6.283345963603931
KEN000894,-0.6055698472917471,39.62690707698324,Garissa,North Eastern,armed_conflict,medium,3,2024-09-03,0,1,9,2.8877999155938183,3.4381781280776975,4.891177885243013
KEN000895,-4.054720611770334,39.57619436224815,Mombasa,Coast,civil_unrest,low,0,2025-10-27,0,0,10,3.9010524321636915,0.09268732117514522,6.229107090955219
KEN000896,1.8642483944658648,38.19432362147749,Marsabit,Eastern,violence,medium,1,2023-07-15,0,5,7,3.4418137346516335,6.088826050354914,3.9559858714134224
KEN000897,0.7541130951953553,35.473133411886735,Kapenguria,Rift Valley,political,low,0,2024-12-11,0,2,12,2.4507466903292254,6.373042843877186,1.1132877510113248
